5.415395018755535972e+00,-1.331786853858012165e+01
2.028521520609157136e+01,-1.291963603898723711e+01
1.729442688118237470e+01,2.445424976244200010e+01
-1.922465176199438730e+01,-1.376541183004832725e+01
-9.646829452378481440e-01,1.478350184600573236e+01
-9.576861208366747036e+00,-1.264489072670710001e+01
-3.377674515495842655e+01,3.587112503821797915e+00
1.121601946865635568e+01,7.645891951909559170e-01
-3.178099670136590049e+01,7.084458253216415535e+00
-1.142705675644291707e+00,2.933260632749609798e+01
1.572139800445055613e+01,-4.981951041617604936e-01
-4.055651901268832127e+00,-1.710336427813192728e+01
2.173727671794903316e+01,7.632213778679126648e+00
3.950706810060814256e+00,-2.832429179363407457e+01
-3.414104391593895116e+01,-2.231569652847711360e+00
-2.161689622667656607e+01,1.459958960949363771e+01
-8.759790271726727084e+00,-8.025667851284344678e+00
-2.997270504775461308e+00,-2.708369012453460734e+00
-1.151245422098439386e+00,-2.407330535329568733e+01
-7.438825449123866562e+00,8.729001040072045470e+00
1.785530692894226945e+01,2.240569245587644787e+01
2.022047934664108126e+01,-1.126526840871158441e+01
-6.309927157185523328e+00,1.075124544510406110e+01
-1.908739013140518637e+01,-1.377944398918536706e+01
-2.808845198810236710e+01,-4.428427239336386045e-01
-1.689582617736961367e+01,-8.588895857119958066e+00
4.855736051223760619e+00,2.280338534798413974e+01
2.008493855814173656e+01,4.283891157370413261e+00
-1.555107498321986093e+01,5.645644355311253193e+00
-2.118921418697086168e+01,8.097735261283363073e+00
2.463489883630720101e+01,9.294153711130336504e+00
-4.087503663955752486e+00,-4.018208888563822967e+00
4.173389925839585679e+00,-2.310796046835226036e+01
-8.505749131051858924e+00,8.627341658212278830e+00
1.541401856968611028e+01,-1.559556750959202098e+01
-1.462732861290038988e+00,-1.800599703256110118e+01
-3.157799646178531816e+00,-2.484238195994992537e+01
1.638726211668273436e+01,-1.452088496202490298e+01
-8.980758334304754342e+00,1.894694564120912972e+01
2.028394300502010861e+00,-2.747865736660788372e+01
-2.448048816305481168e+01,5.073413444554175200e+00
1.165676276424563867e-01,-1.394500779856695516e+00
-1.107324547320319397e+01,1.863444159031395841e+01
-6.456344392288850820e+00,8.812661978718608680e+00
1.514225806811384878e+01,1.007359937463029631e+01
-1.829599648748872376e+00,1.460803197496302275e+01
1.519433182276749950e+00,4.601295601916358002e+00
-4.937304745479277890e-01,-1.353873838697979970e+01
1.503210185976795010e+01,1.041587834052770134e+01
1.340765321251538822e+01,2.971483273120264723e+00
1.983237079755944166e+01,-1.163961093635726529e+00
3.041488639798052773e+01,-5.469088314708654863e+00
-1.656442303424471874e+01,2.405913209824425181e+01
-1.012779153203879012e+01,7.131372871444320083e+00
-1.953304338149216557e+00,1.393342271473582805e+01
-2.921326732476373866e+00,2.353911591764282552e+00
2.785314564133578230e+01,-1.652146651417028167e+01
-6.570820793265151671e+00,1.157225106212490751e+01
1.151557320412739216e+01,2.290705843948319043e+01
-2.112432790893181078e+01,-1.562029940431475517e+01
1.963471974154211352e+01,2.386942698482977931e+01
-1.109513233341701444e+01,7.216184763657333967e+00
-2.936108724123168479e+00,-2.540734971122569164e+01
2.661980043293804599e+01,-3.636048890457922678e+00
1.342799253343250854e+01,2.940834475462412811e+01
-4.481089957617773401e+00,-1.673382108073530716e+01
-1.380035995283774186e+00,-2.676346162471901025e+01
-2.858463174991279843e+01,-9.897142260180567419e+00
3.170131028900392778e+01,-1.318658433047604639e+01
1.827853891055420732e+01,-2.018278304523517974e+01
-2.926569214150366705e+01,6.726459062906302300e-02
-2.254882059190499888e+01,1.388375494769752905e+01
-3.212084833946286722e+01,-3.953740407236406185e+00
5.862678280684076038e-01,-2.658528352816880513e+01
1.689933375170526020e+01,6.531767935920874457e+00
1.751456076196107858e+01,-1.579797496459905481e+01
-1.724612963926249876e+01,-4.235012943861186763e+00
-2.222572280192741445e+01,-1.212703584182946592e+01
-2.385794098427749077e+01,-1.214712591535629826e+01
-2.119590126781264772e+01,8.929950699524777491e+00
1.375881772487742971e+01,-1.122654226525513188e+01
1.752334616882231799e+01,-1.595522599336867309e+01
-6.684731384198977722e+00,-9.053727835996278728e+00
2.040608019393592709e+00,-2.975217548790817190e+01
-1.310418978933804190e+01,1.976853124316653521e+01
3.502221944652950669e-01,-2.861834129080006228e+00
2.276844244435651632e+01,1.006829143707851060e+01
-7.303390784405451086e+00,1.443742674186545827e+01
2.731981298812288728e+01,-1.751110920443435148e+01
1.935660930417547387e+00,3.189234307778534472e+01
2.069630969313388746e+00,-2.956736035858692091e+01
-2.370197281670479583e+01,1.604468431947479345e+01
1.260280490303350476e+01,2.445004047468819053e+01
-9.131559796098231985e-02,-2.644569528537042657e+01
-2.386118907658116850e+00,1.611155092833255420e+00
1.753237569088722481e+01,-1.730064304594054292e+01
-1.587809846036016381e+01,1.704492618079583721e+01
-2.776824132034600101e+00,1.039749767862011010e-01
1.686804121394697376e+01,6.118270640197680521e+00
-2.062935802150009934e+01,-8.586222795382187911e+00
4.762656674339109664e-01,-9.818312119371414681e+00
-2.126443613399710131e+01,2.047352004576861617e+01
-3.318068264268025302e+01,-2.926825540987943786e+00
-1.925809105490316497e+01,1.708382216599963144e+01
-3.626957679241739640e+01,1.596741780655320353e+00
-2.434291171928104802e+01,-1.101794848777591085e+01
2.353432406510899799e+00,-2.348768092747404523e+01
1.405701129947612493e+01,-3.111997730869609402e+00
2.989313257639459565e+01,-1.322414182904459778e+01
-1.189715784461084525e+01,2.487824334924604308e+00
1.247285789427998992e+01,1.438388635792805736e+01
1.006484136138908880e+01,1.261319954435837110e+00
-2.500502042286942483e+01,5.271424597438318038e+00
-2.394626640780102989e+01,-1.540707681717396937e+01
2.754649708803585639e+01,-9.682459252630257751e+00
1.326469655697783301e+00,2.905795774828137823e+01
2.379870933396425414e+00,1.706432190845826824e+01
-1.734491899676363147e+01,-9.700710254502272534e+00
2.258096994960321524e+01,-1.731950952090512530e+01
2.037251061144002406e+01,-1.060027403734651408e+01
-1.408713360599704245e+01,1.555624017584148611e+01
2.980492847556400804e+01,-1.087204741410774744e+01
-1.368466386460732664e+01,-5.547565539276685165e+00
-2.300095108977690117e+01,1.271049908858548427e+01
-3.145442787263761986e+01,-6.586681370330361496e+00
8.656409415386833173e-01,-1.530483499510747913e+00
1.235928362609080011e+00,-2.103024437013721482e+01
-1.941706529957779592e+00,3.074298886252235263e+01
-2.808325880691723597e+01,1.912112665465340866e+00
-4.314732383247570802e+00,-2.792004442581282575e+01
1.437520840286983415e+01,5.749486485465792107e+00
-1.546298083017069391e+00,2.974420416708831638e+01
7.310370738749147002e+00,-4.711015996566800368e+00
-3.051967970389521057e+00,9.921166740723901256e+00
-3.759949392376552169e+01,3.143931297198435892e+00
1.224409674967791517e+01,-2.133968984015781167e+00
1.892901734315109508e+01,9.391285285499362701e+00
-1.650700517107256626e+00,-1.595315942475303173e+00
9.708473983424921627e+00,-1.449369653509561928e+01
-3.750940378547691356e-01,2.663357867955147285e+01
-1.288563437462505767e+01,1.207399752130085879e+01
-2.117877943410919528e+01,8.536770937838587869e+00
4.144197707516894980e+00,2.430959825995275025e+01
-1.277595401686553522e+01,1.212015778176803504e+00
5.303047013006536581e+00,5.417372865765575973e+00
-3.266402700788457736e+00,-1.582237686154049250e+01
-3.335891330919748654e+00,5.860978509491838739e-01
1.390824171174774193e+00,-2.540329771176681817e+01
-1.339647908988708380e+01,7.879631674501434091e+00
1.983944003318358185e+01,5.940322888348861241e+00
3.025650796044597968e+00,2.036339904956000524e+01
6.086545381835651858e-01,-2.899828987369643585e+01
-2.900218008085582255e+01,-5.801641685451510710e+00
-6.569029772341619555e+00,9.390508011656423903e+00
-1.191371781380301265e+01,2.326590733500303543e+01
-2.546926830123845686e+00,-2.903840735522578598e+01
2.662370573713862143e+01,-7.841867644658778502e+00
1.173880885971913735e+01,-2.253324586824297260e+00
-1.010216374825622765e+01,2.995962479359338460e+01
-1.705159346083822314e+01,-1.020243490782942608e+01
3.774152244874226181e+00,5.350930704169881480e+00
-1.697046270374887555e+01,-9.443332973402085884e+00
4.683465135112870215e+00,1.390983362814669810e+01
-2.792937526351921829e+00,2.626582233683987511e+01
1.645982119615395689e+01,2.396381303622901271e+01
-7.569216264154224882e-01,-2.764608189555379880e+01
1.242639170998302678e+00,2.601655041433899740e+01
-5.790408462927000954e+00,1.442904491464205918e+01
-1.390209448489028610e+01,1.256366562952407229e+01
1.721576693961350557e+01,-1.752414980394588184e+01
6.985100336175613656e+00,1.330676944908781500e+01
-1.707903174846787309e+01,-1.005033929497775702e+01
-1.358744156354195631e+01,2.404886379239390237e+01
-3.283381116042598968e+00,-1.826939946625135747e+01
-2.300533040104107130e+01,4.217293730321108214e+00
-2.080502513087945982e+00,-1.654915931906253235e+01
5.016327538530439334e+00,1.194935440112131708e+01
-2.360551538878097588e+01,-6.564766619099470901e+00
-7.680869800315416107e+00,-1.533324546131305333e+01
1.030732749191878028e+01,9.321620292982848999e-02
-1.718333913760018916e+01,-1.831454215660392126e+00
1.010620305903148974e+01,-4.322044525581991703e-02
1.207597667025794941e+01,-1.232547792778467155e+01
-3.860796816055705794e+00,1.447064378385479344e+01
-3.448447069043920266e+01,4.373243225295142533e-01
-2.365319882721859202e+01,1.653296517640626462e+01
7.632507363211351148e+00,-2.252879839975064868e+01
-1.900478311534154230e+01,-6.951736706951891165e+00
1.258289990760925958e+00,6.478135246907926970e+00
-1.303317090312575033e+01,4.457259772718131785e-01
-1.386400106035383928e+01,-3.442271142348473312e+00
-3.466021962067732165e+00,-1.585247513417091092e+01
1.979261724114104126e+01,-1.757517652397512364e+01
-2.369932973603811988e+01,1.597706539354543054e+01
1.165298128371474462e+01,2.584647581798376947e+01
-7.489594340584342369e+00,9.920055774949618765e+00
-1.090837653110285643e+01,2.776698366279336128e+01
-2.428153637271981857e+00,-3.489302326363994844e+00
2.043190732787222430e+01,2.390086389467300343e+00
-1.053351637855538847e+01,7.912056828735865022e-01
-3.360958620350038473e+01,2.313961900580817410e+00
-1.883968165747512558e+01,-1.420504568713360705e+01
-5.813078779550109321e-01,-2.304096963985543756e+00
1.021372151380370674e+01,1.652401104529559531e-02
2.418607215000159183e+00,-2.427129096866024227e+01
-2.281382467949207182e+01,-1.669616349771153807e+01
3.172999634035945959e+01,-8.157373782683881913e+00
9.701296639022551460e+00,-2.758260018349873111e+00
-2.546023290347476120e+01,-1.194029385662271459e+00
3.017142708890338554e+01,-1.305225094941659592e+01
2.341492044203807410e+01,-1.899337626297995740e+01
-2.579261572985698336e+01,-1.670418758539386817e+00
